BarcodeID,SpeciesID,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20
D01709,GAMM,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01709,NZMS,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01709,SIML,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01732,CHIL,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01732,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01732,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01732,SIML,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01733,CHIL,0,0,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01733,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01733,NZMS,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01733,SIML,0,5,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01734,CHIL,0,4,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01734,GAMM,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01734,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01734,SIML,0,11,67,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01735,CHIL,0,2,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01735,GAMM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01735,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01735,SIML,0,1,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01736,CHIL,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01736,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01736,NZMS,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01736,SIML,0,3,36,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01737,CHIL,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01737,GAMM,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01737,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01737,SIML,0,0,3,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01760,CHIL,0,2,9,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01760,GAMM,0,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01760,NZMS,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01760,SIML,0,0,4,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01762,CHIL,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01762,GAMM,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01762,NZMS,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01762,SIML,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01763,CHIL,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01763,GAMM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01763,NZMS,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01763,SIML,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01764,CHIL,0,3,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01764,GAMM,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D01764,NZMS,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01764,SIML,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01900,CHIL,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01900,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01900,NZMS,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01900,SIML,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01901,CHIL,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01901,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01901,NZMS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01901,SIML,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01902,CHIL,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01902,GAMM,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01902,NZMS,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01902,SIML,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01903,CHIL,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01903,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01903,NZMS,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01903,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01904,CHIL,0,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01904,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01904,NZMS,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01904,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01941,CHIL,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01941,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01941,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01941,SIML,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01942,CHIL,0,0,5,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01942,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01942,NZMS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01942,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01943,CHIL,0,0,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01943,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01943,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01943,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01944,CHIL,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01944,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01944,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01944,SIML,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01945,CHIL,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01945,GAMM,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01945,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D01945,SIML,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02052,CHIL,0,15,55,35,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
D02052,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02052,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02052,SIML,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02053,CHIL,0,10,18,24,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02053,GAMM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02053,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02053,SIML,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02054,CHIL,0,5,25,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D02054,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02054,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02054,SIML,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02055,CHIL,0,22,61,74,29,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02055,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02055,NZMS,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02055,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02071,CHIL,0,5,32,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02071,GAMM,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02071,NZMS,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02071,SIML,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02072,CHIL,0,3,16,17,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02072,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02072,NZMS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02072,SIML,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02073,CHIL,0,2,21,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02073,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02073,NZMS,164,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02073,SIML,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02074,CHIL,0,1,15,24,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02074,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02074,NZMS,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02074,SIML,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02075,CHIL,0,2,16,34,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02075,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02075,NZMS,310,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02075,SIML,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02081,CHIL,0,2,22,33,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02081,GAMM,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02081,NZMS,180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02081,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02082,CHIL,0,2,13,25,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02082,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02082,NZMS,272,28,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02082,SIML,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02083,CHIL,0,0,5,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02083,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02083,NZMS,407,56,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02083,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02084,CHIL,0,0,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02084,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02084,NZMS,76,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02084,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02090,CHIL,0,10,26,12,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D02090,GAMM,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02090,NZMS,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02090,SIML,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02144,CHIL,0,68,149,122,47,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
D02144,GAMM,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02144,NZMS,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02144,SIML,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02145,CHIL,0,50,87,79,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02145,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02145,NZMS,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02145,SIML,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02146,CHIL,0,27,79,55,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02146,GAMM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02146,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02146,SIML,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02147,CHIL,0,5,27,22,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02147,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02147,NZMS,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02147,SIML,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02148,CHIL,0,5,51,77,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02148,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02148,NZMS,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02148,SIML,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02382,CHIL,0,2,6,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02382,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02382,NZMS,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02382,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02383,CHIL,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02383,GAMM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02383,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02383,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02384,CHIL,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02384,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02384,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02384,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02385,CHIL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02385,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02385,NZMS,370,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02385,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02391,CHIL,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02391,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02391,NZMS,308,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02391,SIML,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02392,CHIL,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02392,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02392,NZMS,502,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02392,SIML,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02393,CHIL,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02393,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02393,NZMS,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02393,SIML,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02394,CHIL,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02394,GAMM,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02394,NZMS,577,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02394,SIML,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02395,CHIL,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02395,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02395,NZMS,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02395,SIML,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02401,CHIL,0,4,9,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02401,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02401,NZMS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02401,SIML,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02402,CHIL,0,1,7,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02402,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02402,NZMS,402,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02402,SIML,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02403,CHIL,0,3,10,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02403,GAMM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02403,NZMS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02403,SIML,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D02404,CHIL,0,1,7,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02404,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02404,NZMS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02404,SIML,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02405,CHIL,0,2,10,26,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02405,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02405,NZMS,506,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02405,SIML,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02411,CHIL,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02411,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02411,NZMS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02411,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02412,CHIL,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02412,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02412,NZMS,628,0,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02412,SIML,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02413,CHIL,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02413,GAMM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02413,NZMS,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02413,SIML,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02414,CHIL,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02414,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02414,NZMS,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02414,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02415,CHIL,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02415,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02415,NZMS,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02415,SIML,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02421,CHIL,0,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02421,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02421,NZMS,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02421,SIML,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02422,CHIL,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02422,GAMM,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02422,NZMS,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02422,SIML,0,1,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02423,CHIL,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02423,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02423,NZMS,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02423,SIML,0,0,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02424,CHIL,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02424,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02424,NZMS,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02424,SIML,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02425,CHIL,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02425,GAMM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02425,NZMS,186,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02425,SIML,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02531,CHIL,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02531,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02531,NZMS,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02531,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02532,CHIL,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02532,GAMM,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02532,NZMS,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02532,SIML,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02533,CHIL,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02533,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02533,NZMS,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02533,SIML,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02534,CHIL,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02534,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02534,NZMS,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02534,SIML,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02535,CHIL,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02535,GAMM,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D02535,NZMS,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
